LABEL,Type,Podr_name_lv1,Podr_name_lv0,Manufacturer,Inkasso,Accounting_center,Connection,Model,Placement_lv0,Placement_lv1,Category,Service_lv1,Service_lv0
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REG,FIL,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REG,FIL,H,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,ZAPC,PRO,H,SBS
2,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,ZAPC,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,ZAPC,PRO,H,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,Store,ZAP,PRO,H,SBS
1,ATM,L1,VVB,First,Enabled,V,Wire,6632,Store,ZAP,NO,H,SBS
4,ATM,L1,VVB,First,Enabled,V,Wire,6632,Store,ZAP,NO,H,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L3,VVB,Third,Enabled,IZ,Wire,XE20,Store,V,PRO,P,SBS
0,ATM,L3,VVB,Third,Enabled,IZ,Wire,XE20,Store,V,PRO,P,SBS
2,ATM,L2,VVB,First,Enabled,SO,Wire,6632,Store,REGFREE,TAK,H,SBS
4,ATM,L2,VVB,First,Enabled,SO,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L2,VVB,First,Enabled,SO,Wire,6632,Store,REGFREE,TAK,H,SBS
0,ATM,L2,VVB,First,Enabled,SO,Wire,6632,Store,REGFREE,TAK,H,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
1,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,NEW5,SHO,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L3,VVB,First,Enabled,GL,Wire,6632,Store,REGFREE,SHO,P,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,TAK,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,TAK,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,TAK,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,TAK,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,TAK,ME,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,NEWZAPFREE4,PRO,E,SBS
2,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,NEWZAPFREE4,PRO,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,NEWZAPFREE4,PRO,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,ZAP3,PRO,E,SBS
0,ATM,Central,VVB,Third,Enabled,NN,Wire,2100,PoB,VO,FIL,P,SBS
4,ATM,Central,VVB,Third,Enabled,NN,Wire,2100,PoB,VO,FIL,P,SBS
0,ATM,Central,VVB,Third,Enabled,NN,Wire,2100,PoB,VO,FIL,P,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,SHO,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,SHO,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,SHO,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,SHO,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,SHO,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,SHO,ME,SBS
2,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,REGFREE,SHO,ME,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,ZAP,NO,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,ZAP,NO,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,VCNP5REG,NO,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,Store,VCNP5REG,NO,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,L2,VVB,First,Enabled,CH,Wire,6632,Store,REGFREE,SHO,E,SBS
4,ATM,L2,VVB,First,Enabled,CH,Wire,6632,Store,REGFREE,SHO,E,SBS
4,ATM,L2,VVB,First,Enabled,CH,Wire,6632,Store,REGFREE,SHO,E,SBS
2,ATM,L1,VVB,Third,Enabled,V,Wire,XE21,PoB,REG,SP,P,SBS
4,ATM,L1,VVB,Third,Enabled,V,Wire,XE21,PoB,REG,SP,P,SBS
2,ATM,L1,VVB,Third,Enabled,V,Wire,XE21,PoB,REG,SP,P,SBS
3,ATM,L1,VVB,Third,Enabled,V,Wire,XE21,PoB,REG,SP,P,SBS
4,ATM,L1,VVB,Third,Enabled,V,Wire,XE21,PoB,REG,SP,P,SBS
3,ATM,L1,VVB,Third,Enabled,V,Wire,XE21,PoB,REG,SP,P,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,LE,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,LE,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,LE,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,LE,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,LE,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,LE,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,LE,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,LE,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,LE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,LE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,LE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,LE,SBS
3,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,LE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,LE,SBS
0,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,LE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
3,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
0,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
3,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
0,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
0,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,PE,Wire,XE2150,PoB,REGVS24,FIL,ASE,SBS
4,ATM,L2,VVB,Third,Enabled,VE,Wire,2100,PoB,REG,SP,E,SBS
4,ATM,L2,VVB,Third,Enabled,VE,Wire,2100,PoB,REG,SP,E,SBS
1,ATM,L2,VVB,Third,Enabled,VE,Wire,2000,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,Third,Enabled,VE,Wire,2000,PoB,REGVS24,FIL,E,SBS
1,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,V,SHO,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,V,SHO,H,SBS
3,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,V,SHO,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,V,SHO,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,V,SHO,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,V,SHO,H,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,V,SHO,H,SBS
2,ATM,L2,VVB,First,Enabled,SO,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,ZPNP3R,MU,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,ZPNP3R,MU,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,ZPNP3R,MU,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,ZPNP3R,MU,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,7600,Store,ZPNP3R,MU,ME,SBS
4,ATM,L2,VVB,First,Enabled,VE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,VE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,VE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
